Date,Hour,Rented eScooter Count,Distance from centre(km),Temperature(°C),Wind speed (m/s),Visibility(10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall(cm),Season,Scheme Functioning
12/01/2021,22,186,5.089966573,-4.9,1.6,2000,-18.5,0,0,0,Winter,Yes
12/01/2021,23,144,2.900214922,-4.7,1.3,1821,-19.3,0,0,0,Winter,Yes
13/01/2021,0,152,7.253079462,-4.6,1.6,1930,-18.2,0,0,0,Winter,Yes
13/01/2021,1,168,8.138377105,-4.5,0.5,1964,-16.4,0,0,0,Winter,Yes
13/01/2021,2,145,8.647263687,-4.4,0.9,2000,-17.8,0,0,0,Winter,Yes
13/01/2021,3,77,9.438730342,-4.5,0.7,1996,-17.3,0,0,0,Winter,Yes
13/01/2021,4,47,8.984722315,-4.4,0.8,1993,-16.1,0,0,0,Winter,Yes
13/01/2021,5,40,5.819473625,-4.3,0.8,2000,-14.8,0,0,0,Winter,Yes
13/01/2021,6,42,3.560223998,-4.4,0.6,887,-13.1,0,0,0,Winter,Yes
13/01/2021,7,43,0.677697152,-4.5,0.6,571,-11.4,0,0,0,Winter,Yes
13/01/2021,8,67,6.358271514,-4.5,0.8,670,-10.7,0,0,0.2,Winter,Yes
13/01/2021,9,102,7.787692956,-4.3,0.6,330,-9.8,0.05,0.2,0.4,Winter,Yes
13/01/2021,10,106,2.962399773,-3.5,0.7,1354,-9.7,0.29,0,0.6,Winter,Yes
13/01/2021,11,133,5.190989074,-2.8,1,1244,-9.4,0.21,0,0.6,Winter,Yes
13/01/2021,12,174,3.129191177,-1.7,1.1,1140,-9.1,0.45,0.2,0.4,Winter,Yes
13/01/2021,13,212,1.580611616,-0.5,1.4,1087,-8.7,0.66,0,0,Winter,Yes
13/01/2021,14,215,4.447594539,0.2,0.7,936,-8.1,0.55,0,0,Winter,Yes
13/01/2021,15,251,1.121514204,0.5,0.9,957,-7.8,0.28,0,0,Winter,Yes
13/01/2021,16,249,1.009466788,0.8,0.9,876,-7.3,0.19,0,0,Winter,Yes
13/01/2021,17,277,6.454706937,0.6,1,761,-6.5,0.11,0,0,Winter,Yes
13/01/2021,18,223,4.951562575,-0.6,1,684,-6.7,0.01,0,0,Winter,Yes
13/01/2021,19,167,8.325553375,-1.3,0.8,633,-6.9,0,0,0,Winter,Yes
13/01/2021,20,158,3.654422441,-1.9,1.1,596,-7.1,0,0,0,Winter,Yes
13/01/2021,21,156,0.004769822,-2.1,0.7,522,-7.2,0,0,0,Winter,Yes
13/01/2021,22,168,9.009474999,-2.3,0.4,435,-7,0,0,0,Winter,Yes
13/01/2021,23,131,2.720827431,-2.4,0.7,420,-7.1,0,0,0,Winter,Yes
14/01/2021,0,149,7.463270243,-2.4,0.7,414,-7.1,0,0,0,Winter,Yes
14/01/2021,1,150,2.034232304,-1.7,0.9,438,-6.8,0,0,0,Winter,Yes
14/01/2021,2,111,0.296723783,-1.5,1,444,-6.7,0,0,0,Winter,Yes
14/01/2021,3,79,9.615403263,-1.6,1.6,471,-6.8,0,0,0,Winter,Yes
14/01/2021,4,48,8.403677381,-2,1.2,453,-7.1,0,0,0,Winter,Yes
14/01/2021,5,29,3.433378001,-2.2,1.2,442,-7.3,0,0,0,Winter,Yes
14/01/2021,6,49,8.708993,-2.3,1.1,433,-7.4,0,0,0,Winter,Yes
14/01/2021,7,59,7.366800844,-2.4,1.4,411,-7.3,0,0,0,Winter,Yes
14/01/2021,8,81,5.574124391,-1.8,0.8,412,-6.9,0,0,0,Winter,Yes
14/01/2021,9,118,0.61397903,-1.4,1.6,432,-6.8,0.12,0,0,Winter,Yes
14/01/2021,10,134,8.42541372,-0.1,1.7,489,-6.4,0.34,0,0,Winter,Yes
14/01/2021,11,174,0.266338769,1.5,0.7,537,-6.4,0.49,0,0,Winter,Yes
14/01/2021,12,226,9.903561512,3.2,0.8,550,-6.1,0.74,0,0,Winter,Yes
14/01/2021,13,272,7.841753858,5,1.4,568,-5.9,0.9,0,0,Winter,Yes
14/01/2021,14,304,3.257296502,5.7,0.6,592,-5,0.74,0,0,Winter,Yes
14/01/2021,15,353,9.008428712,6.6,0.9,824,-4.9,0.62,0,0,Winter,Yes
14/01/2021,16,366,3.658771476,7.3,1.8,982,-4.5,0.43,0,0,Winter,Yes
14/01/2021,17,302,1.040680577,6.5,1.1,1244,-4.7,0.17,0,0,Winter,Yes
14/01/2021,18,250,6.255285777,6.1,1.3,1132,-4.6,0,0,0,Winter,Yes
14/01/2021,19,208,5.082064545,5.9,1.1,1102,-4.5,0,0,0,Winter,Yes
14/01/2021,20,210,8.171011283,5.5,1,1100,-4.7,0,0,0,Winter,Yes
14/01/2021,21,213,8.920166783,5.1,0.4,936,-4.3,0,0,0,Winter,Yes
14/01/2021,22,196,6.901650059,4.8,0.6,829,-4.2,0,0,0,Winter,Yes
14/01/2021,23,144,9.771308266,4.7,0.6,794,-4.3,0,0,0,Winter,Yes
15/01/2021,0,171,9.824879006,5,0.5,842,-4,0,0,0,Winter,Yes
15/01/2021,1,122,0.471200307,5,0.9,835,-3.5,0,0,0,Winter,Yes
15/01/2021,2,74,1.445074041,5.6,0.9,959,-2.3,0,0,0,Winter,Yes
15/01/2021,3,58,2.611041404,6.4,1.7,928,-0.6,0,0,0,Winter,Yes
15/01/2021,4,38,1.95446504,6.9,1.8,881,0.4,0,0,0,Winter,Yes
15/01/2021,5,55,9.713333598,7,1.9,808,1.1,0,0,0,Winter,Yes
15/01/2021,6,82,3.090586752,6.9,3,582,2.2,0,0,0,Winter,Yes
15/01/2021,7,209,3.930561722,6.4,1,357,2.4,0,0,0,Winter,Yes
15/01/2021,8,444,6.197289278,6.1,1.1,470,1.7,0,0,0,Winter,Yes
15/01/2021,9,303,9.588945814,5.9,1.7,399,1.7,0.11,0.2,0,Winter,Yes
15/01/2021,10,212,5.96837507,6.2,2.2,560,1.3,0.22,0,0,Winter,Yes
15/01/2021,11,254,4.32387479,6.7,2.3,533,0.6,0.54,0,0,Winter,Yes
15/01/2021,12,311,9.822609788,8.2,1.9,549,-0.1,0.79,0,0,Winter,Yes
15/01/2021,13,309,9.756935479,8.1,2.3,534,-0.8,0.91,0,0,Winter,Yes
15/01/2021,14,306,4.21714627,9.1,2.1,646,-2.1,0.76,0,0,Winter,Yes
15/01/2021,15,349,1.465783851,9.4,1.7,817,-6,0.63,0,0,Winter,Yes
15/01/2021,16,365,5.260652595,9.5,0.9,813,-6.2,0.48,0,0,Winter,Yes
15/01/2021,17,455,5.238833895,8.5,0.8,804,-6.1,0.23,0,0,Winter,Yes
15/01/2021,18,555,6.319226347,7.2,1.3,647,-6,0,0,0,Winter,Yes
15/01/2021,19,444,5.072302245,6.4,1.2,538,-4.3,0,0,0,Winter,Yes
15/01/2021,20,321,0.968698818,5.7,1.3,474,-3.8,0,0,0,Winter,Yes
15/01/2021,21,334,5.508433992,5.4,0.8,471,-3.8,0,0,0,Winter,Yes
15/01/2021,22,333,1.003615712,5,1.6,460,-3.8,0,0,0,Winter,Yes
15/01/2021,23,230,5.355185558,4.4,0.6,443,-3.9,0,0,0,Winter,Yes
16/01/2021,0,212,5.00290829,3.8,1.2,387,-3.6,0,0,0,Winter,Yes
16/01/2021,1,207,9.800684166,3.2,0.7,455,-4.8,0,0,0,Winter,Yes
16/01/2021,2,141,0.333178124,2.5,0.7,385,-3.9,0,0,0,Winter,Yes
16/01/2021,3,81,2.572391871,2.3,0.6,438,-4.5,0,0,0,Winter,Yes
16/01/2021,4,51,3.896639317,2.8,0.7,502,-5,0,0,0,Winter,Yes
16/01/2021,5,58,7.351706602,3.1,0.5,505,-4.9,0,0,0,Winter,Yes
16/01/2021,6,140,8.689181469,3.2,0.6,436,-3.8,0,0,0,Winter,Yes
16/01/2021,7,318,7.743181332,3.1,0.6,418,-3.9,0,0,0,Winter,Yes
16/01/2021,8,650,7.561299,3.2,0.6,411,-4,0,0,0,Winter,Yes
16/01/2021,9,376,4.18184563,3.9,0.8,402,-3.9,0.06,0,0,Winter,Yes
16/01/2021,10,221,6.602276486,4.7,0.5,392,-4.3,0.18,0,0,Winter,Yes
16/01/2021,11,256,5.609628858,5.9,0.8,363,-3.8,0.28,0,0,Winter,Yes
16/01/2021,12,276,9.583994851,7.2,1.2,349,-3.8,0.45,0,0,Winter,Yes
16/01/2021,13,296,9.765030684,7.8,0.8,382,-4.6,0.53,0,0,Winter,Yes
16/01/2021,14,276,3.942365423,8.5,0.8,468,-5.2,0.52,0,0,Winter,Yes
16/01/2021,15,250,9.357749354,8.3,0.3,498,-6.3,0.19,0,0,Winter,Yes
16/01/2021,16,277,0.74627728,7.8,0.9,547,-3.8,0.11,0,0,Winter,Yes
16/01/2021,17,381,7.487044916,7.2,0.8,462,-2.4,0.08,0,0,Winter,Yes
16/01/2021,18,592,9.401306544,6.9,1.4,427,-2.4,0,0,0,Winter,Yes
16/01/2021,19,409,3.063991954,6.6,1,432,-3.2,0,0,0,Winter,Yes
16/01/2021,20,332,8.696298923,6.5,0.8,383,-3,0,0,0,Winter,Yes
16/01/2021,21,342,2.34073047,6.3,0.7,434,-3.7,0,0,0,Winter,Yes
16/01/2021,22,321,5.441517577,6,0.3,430,-3.7,0,0,0,Winter,Yes
16/01/2021,23,242,8.663445288,5.9,0.9,379,-3.1,0,0,0,Winter,Yes
17/01/2021,0,204,9.450524796,5.5,0.4,382,-3.1,0,0,0,Winter,Yes
17/01/2021,1,183,8.311403399,5.3,0.4,339,-2.8,0,0,0,Winter,Yes
17/01/2021,2,140,3.625365666,5.1,0.8,310,-2.8,0,0,0,Winter,Yes
17/01/2021,3,75,2.902347043,5,0.8,297,-2.5,0,0,0,Winter,Yes
17/01/2021,4,55,1.272207012,5,0.5,322,-2.3,0,0,0,Winter,Yes
17/01/2021,5,72,7.329037907,4.9,0.8,325,-2.8,0,0,0,Winter,Yes
17/01/2021,6,115,8.638637743,4.7,1.1,270,-2,0,0,0,Winter,Yes
17/01/2021,7,272,9.330512417,4.5,0.9,289,-2.2,0,0,0,Winter,Yes
17/01/2021,8,537,7.693374337,4.6,0.6,296,-2.3,0,0,0,Winter,Yes
17/01/2021,9,337,7.388372461,5,0.7,306,-2.7,0.12,0,0,Winter,Yes
17/01/2021,10,212,3.843401483,6.3,0.5,401,-3.2,0.23,0,0,Winter,Yes
17/01/2021,11,270,4.726440155,8,1,436,-3.3,0.55,0,0,Winter,Yes
17/01/2021,12,310,1.707788715,10.1,1.4,367,-1.4,0.75,0,0,Winter,Yes
17/01/2021,13,273,7.305399401,10,1.8,435,-0.7,0.57,0,0,Winter,Yes
17/01/2021,14,258,5.533339719,9.7,2.6,313,-1,0.58,0,0,Winter,Yes
17/01/2021,15,278,5.961847575,10.5,1.3,400,-1.6,0.73,0,0,Winter,Yes
17/01/2021,16,314,9.153094924,10.3,1.2,330,-0.4,0.44,0,0,Winter,Yes
17/01/2021,17,380,3.827547215,9.2,3.3,342,-0.7,0.19,0,0,Winter,Yes
17/01/2021,18,501,8.68756228,7.2,2.9,503,-1.5,0.01,0,0,Winter,Yes
17/01/2021,19,360,5.552795956,6.2,2.4,446,-1.1,0,0,0,Winter,Yes
17/01/2021,20,286,7.449427901,5.5,1.7,361,-1,0,0,0,Winter,Yes
17/01/2021,21,320,3.645827766,5.1,1.1,333,-1,0,0,0,Winter,Yes
17/01/2021,22,313,0.867662062,4.8,0.5,309,-1.3,0,0,0,Winter,Yes
17/01/2021,23,227,4.975731168,4.7,0.8,291,-1.4,0,0,0,Winter,Yes
18/01/2021,0,215,4.360035338,4.7,1,290,-1.6,0,0,0,Winter,Yes
18/01/2021,1,190,3.046651061,5.2,1.9,306,-1.3,0,0,0,Winter,Yes
18/01/2021,2,137,2.454254489,5.3,1.2,288,-1,0,0,0,Winter,Yes
18/01/2021,3,95,9.207219482,5.6,1.7,273,-0.6,0,0,0,Winter,Yes
18/01/2021,4,50,1.575417613,5.3,2.1,232,0.1,0,0,0,Winter,Yes
18/01/2021,5,68,8.023711885,4.6,2,229,-0.1,0,0,0,Winter,Yes
18/01/2021,6,107,8.871047897,4.2,2,211,-0.5,0,0,0,Winter,Yes
18/01/2021,7,279,8.328550005,3.5,1.1,189,-0.5,0,0,0,Winter,Yes
18/01/2021,8,537,7.709189888,3.1,1.2,197,-0.9,0,0,0,Winter,Yes
18/01/2021,9,305,9.841177871,3.2,2.1,210,-1.2,0.07,0,0,Winter,Yes
18/01/2021,10,188,4.333776209,3.4,2.1,255,-1.5,0.21,0,0,Winter,Yes
18/01/2021,11,261,6.36519641,3.8,1.8,301,-2.1,0.35,0,0,Winter,Yes
18/01/2021,12,267,8.415919086,4.5,2.4,256,-2,0,0,0,Winter,Yes
18/01/2021,13,307,8.763266933,5.5,3.2,463,-4.9,0.68,0,0,Winter,Yes
18/01/2021,14,301,9.216331158,6.4,2.3,719,-7.4,0.72,0,0,Winter,Yes
18/01/2021,15,269,6.809386429,6.2,2.3,957,-9.5,0.57,0,0,Winter,Yes
18/01/2021,16,328,7.128710341,5.6,2.4,883,-8.1,0.29,0,0,Winter,Yes
18/01/2021,17,416,5.074170484,4.8,2.1,858,-7.6,0.14,0,0,Winter,Yes
18/01/2021,18,506,4.74955198,4,2.1,1259,-10.5,0.01,0,0,Winter,Yes
18/01/2021,19,365,2.426241014,3.5,1,1210,-10.3,0,0,0,Winter,Yes
18/01/2021,20,303,4.704338057,3.1,1.2,1171,-9.8,0,0,0,Winter,Yes
18/01/2021,21,339,5.845310774,2.8,1.5,1184,-9.8,0,0,0,Winter,Yes
18/01/2021,22,318,3.456863452,2.7,2,1084,-9.9,0,0,0,Winter,Yes
18/01/2021,23,232,6.171967941,2.6,2.3,1046,-9.4,0,0,0,Winter,Yes
19/01/2021,0,211,3.676861593,2.3,1.8,1154,-10.2,0,0,0,Winter,Yes
19/01/2021,1,207,4.421352858,2,1.7,1250,-11.1,0,0,0,Winter,Yes
19/01/2021,2,140,7.960712995,1.7,1.7,1295,-11.1,0,0,0,Winter,Yes
19/01/2021,3,93,9.176950413,1.4,1.7,1316,-11.6,0,0,0,Winter,Yes
19/01/2021,4,58,8.226538618,1.3,1.4,1241,-11.1,0,0,0,Winter,Yes
19/01/2021,5,61,0.181563403,0.6,1.4,1301,-11.2,0,0,0,Winter,Yes
19/01/2021,6,151,9.466539303,0.2,1.4,1359,-11.1,0,0,0,Winter,Yes
19/01/2021,7,334,9.71661148,0,1.9,1281,-11.3,0,0,0,Winter,Yes
19/01/2021,8,648,0.008748489,-0.5,1,1281,-11.5,0,0,0,Winter,Yes
19/01/2021,9,387,5.019477588,-0.1,1.3,1519,-13.3,0.17,0,0,Winter,Yes
19/01/2021,10,255,3.408042283,2,1.3,1592,-15.9,0.52,0,0,Winter,Yes
19/01/2021,11,283,0.392671436,4.2,0.6,1794,-18.5,0.83,0,0,Winter,Yes
19/01/2021,12,341,8.651549632,6.3,1.5,1858,-12.6,0.98,0,0,Winter,Yes
19/01/2021,13,341,7.070736854,6.7,2.6,1370,-13.2,1.11,0,0,Winter,Yes
19/01/2021,14,349,9.116060442,6.7,3.6,1552,-14.2,1.08,0,0,Winter,Yes
19/01/2021,15,381,5.813560214,7.4,2.4,1686,-13.1,0.9,0,0,Winter,Yes
19/01/2021,16,390,7.115981123,6.9,2.8,1648,-12.5,0.65,0,0,Winter,Yes
19/01/2021,17,468,0.320158894,6.1,3.1,1810,-10.3,0.28,0,0,Winter,Yes
19/01/2021,18,702,0.34875776,4.9,1.6,1629,-7.8,0.04,0,0,Winter,Yes
19/01/2021,19,471,0.043498079,4,1.8,1519,-7.8,0,0,0,Winter,Yes
19/01/2021,20,342,3.929574182,3.2,0.6,1544,-7.8,0,0,0,Winter,Yes
19/01/2021,21,331,9.595222091,2.5,0.8,1595,-8.2,0,0,0,Winter,Yes
19/01/2021,22,292,9.878316472,2,0.8,1544,-7.7,0,0,0,Winter,Yes
19/01/2021,23,236,8.627463956,1.5,0.9,1487,-7.5,0,0,0,Winter,Yes
20/01/2021,0,228,6.887996437,1.4,0.6,1433,-7.4,0,0,0,Winter,Yes
20/01/2021,1,258,5.791235304,1.1,0.4,1273,-6.8,0,0,0,Winter,Yes
20/01/2021,2,216,2.423665435,1.1,0.6,1369,-6.6,0,0,0,Winter,Yes
20/01/2021,3,118,0.313985231,1.1,0.2,1359,-6.6,0,0,0,Winter,Yes
20/01/2021,4,89,7.912980294,1.3,0.6,1226,-6.4,0,0,0,Winter,Yes
20/01/2021,5,56,1.643974238,1.7,0.6,862,-6.7,0,0,0,Winter,Yes
20/01/2021,6,50,9.560520122,1.9,0.4,1080,-6.9,0,0,0,Winter,Yes
20/01/2021,7,101,1.298902789,2.2,0.3,1145,-6.6,0,0,0,Winter,Yes
20/01/2021,8,191,0.626137586,2.3,0.4,1140,-5.9,0,0,0,Winter,Yes
20/01/2021,9,234,0.528071381,2.9,0.9,1090,-5.3,0.07,0,0,Winter,Yes
20/01/2021,10,259,0.497515595,4.1,1.2,1005,-4.8,0.3,0,0,Winter,Yes
20/01/2021,11,285,8.721677925,5.7,1.8,978,-3.5,0.51,0,0,Winter,Yes
20/01/2021,12,325,9.792091959,7.3,2.6,904,-3,0.85,0,0,Winter,Yes
20/01/2021,13,356,6.121585276,8.3,3,792,-2,0.85,0,0,Winter,Yes
20/01/2021,14,334,4.22711651,7.9,3.2,623,-1,0.52,0,0,Winter,Yes
20/01/2021,15,406,7.800833135,8.3,3,355,-2,0.68,0,0,Winter,Yes
20/01/2021,16,352,3.450102306,8.6,3,355,-5.4,0.48,0,0,Winter,Yes
20/01/2021,17,377,1.193753248,7.7,1.8,276,-3.1,0.22,0,0,Winter,Yes
20/01/2021,18,283,4.505528778,6.6,3.2,232,-3.6,0.03,0,0,Winter,Yes
20/01/2021,19,223,5.667431827,5.5,1.7,187,-2.2,0,0,0,Winter,Yes
20/01/2021,20,219,9.763577717,4.9,1.2,173,-2.8,0,0,0,Winter,Yes
20/01/2021,21,220,8.346586801,4.1,2.8,346,-7.7,0,0,0,Winter,Yes
20/01/2021,22,232,9.722759585,3.5,2.4,422,-8.3,0,0,0,Winter,Yes
20/01/2021,23,164,0.018202871,2.8,1.7,382,-7.7,0,0,0,Winter,Yes
21/01/2021,0,196,6.717716124,1.7,1.9,340,-7.1,0,0,0,Winter,Yes
21/01/2021,1,177,4.22032788,1.2,0.4,400,-8,0,0,0,Winter,Yes
21/01/2021,2,107,4.28824036,0.5,1,380,-7.6,0,0,0,Winter,Yes
21/01/2021,3,107,2.386917801,0,0.5,474,-8.7,0,0,0,Winter,Yes
21/01/2021,4,73,9.961398828,-0.3,0.7,984,-12.1,0,0,0,Winter,Yes
21/01/2021,5,32,7.641003935,-0.6,1.1,1065,-11.8,0,0,0,Winter,Yes
21/01/2021,6,36,1.68443384,-1.1,1.4,1037,-11.1,0,0,0,Winter,Yes
21/01/2021,7,61,0.045194306,-1.2,1.2,1113,-11.2,0,0,0,Winter,Yes
21/01/2021,8,115,7.206581867,-1.6,0.5,1227,-11.8,0,0,0,Winter,Yes
21/01/2021,9,152,4.367902515,-1.2,0.8,1091,-13.2,0.15,0,0,Winter,Yes
21/01/2021,10,189,7.502266667,0.7,0.8,1070,-14.1,0.47,0,0,Winter,Yes
21/01/2021,11,216,4.886562459,3.9,1,1493,-16.1,0.78,0,0,Winter,Yes
21/01/2021,12,271,7.682209004,5.9,1.6,1085,-12.1,0.91,0,0,Winter,Yes
21/01/2021,13,343,9.33567134,6.9,2,1446,-15,1,0,0,Winter,Yes
21/01/2021,14,340,5.042335668,7.4,1.2,1923,-17,0.96,0,0,Winter,Yes
21/01/2021,15,389,8.138918186,7.4,2.2,1890,-15.8,0.8,0,0,Winter,Yes
21/01/2021,16,396,5.291636723,6.7,2.1,2000,-18.3,0.55,0,0,Winter,Yes
21/01/2021,17,383,6.420744342,5.8,1.3,2000,-17.1,0.24,0,0,Winter,Yes
21/01/2021,18,295,6.104545222,4.5,2,2000,-16,0.02,0,0,Winter,Yes
21/01/2021,19,223,2.061624263,3.3,1.3,2000,-16.6,0,0,0,Winter,Yes
21/01/2021,20,258,9.231854522,2.3,0.4,2000,-16.5,0,0,0,Winter,Yes
21/01/2021,21,237,6.228469922,1.9,0.5,2000,-16,0,0,0,Winter,Yes
21/01/2021,22,207,9.334264555,1.7,0.7,2000,-15,0,0,0,Winter,Yes
21/01/2021,23,170,7.709475759,1.6,0.6,2000,-15.1,0,0,0,Winter,Yes
22/01/2021,0,171,7.128920618,1.8,0.4,2000,-15.7,0,0,0,Winter,Yes
22/01/2021,1,97,0.056936107,1.8,0.7,2000,-14.9,0,0,0,Winter,Yes
22/01/2021,2,73,8.682969744,1.8,1.4,2000,-14.5,0,0,0,Winter,Yes
22/01/2021,3,53,8.596883223,1.7,0.3,2000,-15.4,0,0,0,Winter,Yes
22/01/2021,4,31,5.29394713,2,0.4,2000,-14.7,0,0,0,Winter,Yes
22/01/2021,5,60,4.964073447,2,0.7,2000,-14.7,0,0,0,Winter,Yes
22/01/2021,6,165,5.63884328,2,0.4,2000,-14.3,0,0,0,Winter,Yes
22/01/2021,7,316,2.578995476,1.6,1,1989,-14.3,0,0,0,Winter,Yes
22/01/2021,8,683,9.070608624,1.3,0.5,1991,-15.3,0,0,0,Winter,Yes
22/01/2021,9,365,3.937127303,2.1,0.8,1901,-14.3,0.06,0,0,Winter,Yes
22/01/2021,10,221,4.303901398,3.1,0.7,1898,-14.1,0.25,0,0,Winter,Yes
22/01/2021,11,277,7.804861498,4.4,0.9,1796,-14.7,0.47,0,0,Winter,Yes
22/01/2021,12,323,7.922842503,5.9,0.9,1383,-12.9,0.6,0,0,Winter,Yes
22/01/2021,13,281,3.057058908,5.9,0.6,1249,-10.9,0.19,0,0,Winter,Yes
22/01/2021,14,249,8.765536209,5.3,0.4,744,-1,0.11,0,0,Winter,Yes
22/01/2021,15,63,3.531730616,5.6,1.8,655,-1.5,0.17,0,0,Winter,Yes
22/01/2021,16,18,6.77556176,4,1.9,140,0,0.03,0,0,Winter,Yes
22/01/2021,17,43,0.455751272,3.3,1.2,81,0.2,0.03,0,0.2,Winter,Yes
22/01/2021,18,170,2.233266989,3.1,3,187,0.5,0,3.3,1,Winter,Yes
22/01/2021,19,167,5.599490971,1.9,3.2,582,-1.8,0,0,1,Winter,Yes
22/01/2021,20,181,2.445741492,1.2,2.9,836,-3,0,0,1,Winter,Yes
22/01/2021,21,187,0.520283803,0.2,2.9,590,-3.9,0,0,1,Winter,Yes
22/01/2021,22,170,5.62745545,-1.2,3.9,492,-6,0,0,1,Winter,Yes
22/01/2021,23,139,7.078093738,-2.2,2.9,554,-7.3,0,0,1,Winter,Yes
23/01/2021,0,96,5.538666647,-3.3,3.8,894,-8.7,0,0,1,Winter,Yes
23/01/2021,1,120,8.286642019,-4,3.1,1178,-9.5,0,0,1,Winter,Yes
23/01/2021,2,75,0.45647579,-5.5,3.9,2000,-12.9,0,0,1,Winter,Yes
23/01/2021,3,55,3.430176109,-6.6,3.3,2000,-13.4,0,0,1,Winter,Yes
23/01/2021,4,45,2.409287333,-7.5,4.3,2000,-18.2,0,0,1,Winter,Yes
23/01/2021,5,44,8.43548029,-8.5,3,2000,-19.9,0,0,1,Winter,Yes
23/01/2021,6,84,1.71282336,-9.5,3.2,2000,-20.5,0,0,1,Winter,Yes
23/01/2021,7,211,4.225344573,-10.5,4.5,2000,-23,0,0,1,Winter,Yes
23/01/2021,8,423,3.40102214,-11,4,2000,-23.5,0,0,1,Winter,Yes
23/01/2021,9,228,0.124784525,-11.3,3.5,2000,-25.2,0.19,0,1,Winter,Yes
23/01/2021,10,132,4.04249933,-10.1,3.5,1968,-24.8,0.62,0,1,Winter,Yes
23/01/2021,11,184,3.68913613,-9.7,4,1935,-26.9,0.94,0,1,Winter,Yes
23/01/2021,12,180,1.456715427,-9.3,3.7,1955,-26.6,1.18,0,1,Winter,Yes
23/01/2021,13,189,5.811114663,-9,4,1959,-26.3,1.26,0,1,Winter,Yes
23/01/2021,14,169,2.643763717,-8.4,4.3,2000,-24.6,1.22,0,1,Winter,Yes
23/01/2021,15,181,5.114930564,-7.7,3.6,2000,-23.3,1.04,0,1,Winter,Yes
23/01/2021,16,181,2.586363317,-8.1,4.3,2000,-23,0.74,0,1,Winter,Yes
23/01/2021,17,239,1.740255907,-8.6,3.5,2000,-22.2,0.38,0,0.9,Winter,Yes
23/01/2021,18,351,6.130985752,-9.5,2.4,2000,-21.6,0.05,0,0.9,Winter,Yes
23/01/2021,19,248,2.465741008,-10,3.2,2000,-21,0,0,0.9,Winter,Yes
23/01/2021,20,178,5.897705274,-10.5,3,2000,-20.3,0,0,0.9,Winter,Yes
23/01/2021,21,145,8.865553901,-11.2,4.1,2000,-21.6,0,0,0.9,Winter,Yes
23/01/2021,22,117,6.111586087,-11.9,4,2000,-23.2,0,0,0.9,Winter,Yes
23/01/2021,23,106,0.61448003,-12.3,4,2000,-25.5,0,0,0.9,Winter,Yes
24/01/2021,0,90,8.501212839,-12.6,3.9,2000,-27,0,0,0.9,Winter,Yes
24/01/2021,1,89,4.251753356,-13,2.5,2000,-28.3,0,0,0.9,Winter,Yes
24/01/2021,2,50,0.591824522,-13.2,3.1,2000,-28.2,0,0,0.9,Winter,Yes
24/01/2021,3,32,7.703825419,-13.2,3.4,2000,-28.9,0,0,0.9,Winter,Yes
24/01/2021,4,24,7.779215893,-13.4,2.5,2000,-29.1,0,0,0.9,Winter,Yes
24/01/2021,5,34,7.397552379,-13.6,3.7,2000,-29.6,0,0,0.9,Winter,Yes
24/01/2021,6,71,6.728186987,-13.7,2.5,2000,-29.7,0,0,0.9,Winter,Yes
24/01/2021,7,164,8.047866241,-13.9,3,2000,-29.5,0,0,0.9,Winter,Yes
24/01/2021,8,364,5.556046724,-14.2,1.6,2000,-29.8,0,0,0.9,Winter,Yes
24/01/2021,9,192,2.34380683,-13.8,3.4,2000,-30.5,0.2,0,0.9,Winter,Yes
24/01/2021,10,90,5.711050274,-12.5,4.6,1902,-30.6,0.61,0,0.9,Winter,Yes
24/01/2021,11,124,2.475569946,-11.1,3.8,1964,-29,0.96,0,0.9,Winter,Yes
24/01/2021,12,121,8.200935772,-10.2,4,2000,-27.8,1.17,0,0.9,Winter,Yes
24/01/2021,13,140,6.204479265,-10,6,1887,-28,1.27,0,0.9,Winter,Yes
24/01/2021,14,125,5.266453014,-9.1,3.8,1980,-26.8,1.25,0,0.8,Winter,Yes
24/01/2021,15,149,8.749367773,-8.8,3.8,2000,-25.4,1.06,0,0.7,Winter,Yes
24/01/2021,16,124,1.774647387,-9.2,4.7,2000,-25.3,0.77,0,0.7,Winter,Yes
24/01/2021,17,203,1.77218195,-9.8,3.5,2000,-27.4,0.39,0,0.7,Winter,Yes
24/01/2021,18,297,1.784058519,-11,3.4,2000,-27.3,0.05,0,0.7,Winter,Yes
24/01/2021,19,211,8.074755581,-11.8,2.2,2000,-26.9,0,0,0.7,Winter,Yes
24/01/2021,20,125,2.266656029,-12.3,1.3,2000,-25.8,0,0,0.7,Winter,Yes
24/01/2021,21,132,1.510604678,-12.7,3.2,1933,-25.3,0,0,0.7,Winter,Yes
24/01/2021,22,121,8.518692995,-13.2,4,2000,-24.4,0,0,0.7,Winter,Yes
24/01/2021,23,82,1.334598783,-13.7,3.6,2000,-25.4,0,0,0.7,Winter,Yes
25/01/2021,0,78,2.296427411,-13.9,3.8,2000,-25.6,0,0,0.7,Winter,Yes
25/01/2021,1,68,7.626497989,-14.1,2.2,2000,-26,0,0,0.7,Winter,Yes
25/01/2021,2,60,7.525200583,-14,1.3,2000,-25.9,0,0,0.7,Winter,Yes
25/01/2021,3,32,0.988804793,-14,1.9,2000,-26.5,0,0,0.7,Winter,Yes
